NOME,AREA,DECL,DURC,VCHU,IMPV,TIPO,DIAM,LESC,PMAX,VAZT,VTOT,RAZA,KSAT,ALTC,CLBO,VSUP,VINF,VGER,PSUP,PINF,VINI,VEVA,VRET,VSTO,ERRO,CENARIO 
P46,,,75,48.8,,rua,,,0.0,0.0,0.499,,,1.0,,499.0,,,,,,,,,,03
P47,,,75,48.8,,rua,,,0.0,0.0,0.224,,,1.0,,224.0,,,,,,,,,,03
P48,,,75,48.8,,rua,,,0.0,0.0,0.394,,,1.0,,394.0,,,,,,,,,,03
P49,,,75,48.8,,rua,,,0.866,0.866,,,,1.36,,,,,,,,,,,,03
P50,,,75,48.8,,rua,,,0.851,0.851,0.0271,,,1.36,,27.1,,,,,,,,,,03
P51,,,75,48.8,,rua,,,41.86,41.86,0.0405,,,1.0,,40.5,,,,,,,,,,03
P52,,,75,48.8,,rua,,,563.9,563.9,0.0405,,,1.0,,40.5,,,,,,,,,,03
P53,,,75,48.8,,rua,,,87.61,87.61,0.0848,,,2.05,,84.8,,,,,,,,,,03
P54,,,75,48.8,,rua,,,706.19,706.19,0.054,,,2.05,,54.0,,,,,,,,,,03
P55,,,75,48.8,,rua,,,734.78,734.78,0.0285,,,1.33,,28.5,,,,,,,,,,03
P57,,,75,48.8,,rua,,,,,,,,1.54,,,,,,,,,,,,03
P58,,,75,48.8,,rua,,,,,,,,1.7,,,,,,,,,,,,03
P22,,,75,48.8,,rua,,,,,,,,0.875,,,,,,,,,,,,03
P21,,,75,48.8,,rua,,,0.385,0.385,0.027,,,0.875,,27.0,,,,,,,,,,03
P16,,,75,48.8,,rua,,,,,,,,1.14,,,,,,,,,,,,03
P14,,,75,48.8,,rua,,,,,,,,1.646,,,,,,,,,,,,03
P84,,,75,48.8,,rua,,,,,,,,1.52,,,,,,,,,,,,03
P85,,,75,48.8,,rua,,,31.79,31.79,0.0312,,,1.0,,31.2,,,,,,,,,,03
P86,,,75,48.8,,rua,,,0.11,,,,,1.0,,,,,,,,,,,,03
P87,,,75,48.8,,rua,,,128.19,128.19,0.0309,,,1.0,,30.9,,,,,,,,,,03
P88,,,75,48.8,,rua,,,,,,,,0.84,,,,,,,,,,,,03
P89,,,75,48.8,,rua,,,,,,,,1.64,,,,,,,,,,,,03
P59,,,75,48.8,,rua,,,60.23,60.23,0.059,,,1.0,,59.0,,,,,,,,,,03
P61,,,75,48.8,,rua,,,127.98,127.98,0.038,,,1.16,,38.0,,,,,,,,,,03
P62,,,75,48.8,,rua,,,187.57,187.57,0.0594,,,1.0,,59.4,,,,,,,,,,03
P63,,,75,48.8,,rua,,,213.02,213.02,0.0272,,,1.2,,27.2,,,,,,,,,,03
P64,,,75,48.8,,rua,,,532.55,532.55,0.0408,,,1.17,,40.8,,,,,,,,,,03
P65,,,75,48.8,,rua,,,0.124,0.124,0.361,,,1.17,,361.0,,,,,,,,,,03
P66,,,75,48.8,,rua,,,557.82,557.82,0.0272,,,1.2,,27.2,,,,,,,,,,03
P67,,,75,48.8,,rua,,,690.0,690.0,0.0681,,,1.22,,68.1,,,,,,,,,,03
P68,,,75,48.8,,rua,,,68.8,68.8,0.0678,,,1.22,,67.8,,,,,,,,,,03
P69,,,75,48.8,,rua,,,784.11,784.11,0.041,,,1.21,,41.0,,,,,,,,,,03
P70,,,75,48.8,,rua,,,0.11,,,,,1.21,,,,,,,,,,,,03
P71,,,75,48.8,,rua,,,909.35,909.35,0.0546,,,1.68,,54.6,,,,,,,,,,03
P72,,,75,48.8,,rua,,,0.12,,,,,1.68,,,,,,,,,,,,03
P73,,,75,48.8,,rua,,,938.11,938.11,0.0298,,,1.2,,29.8,,,,,,,,,,03
P74,,,75,48.8,,rua,,,,,,,,1.2,,,,,,,,,,,,03
P75,,,75,48.8,,rua,,,,,,,,1.68,,,,,,,,,,,,03
P76,,,75,48.8,,rua,,,,,,,,1.6,,,,,,,,,,,,03
P77,,,75,48.8,,rua,,,64.79,64.79,0.0279,,,1.6,,27.9,,,,,,,,,,03
P78,,,75,48.8,,rua,,,252.69,252.69,0.0405,,,0.9,,40.5,,,,,,,,,,03
P79,,,75,48.8,,rua,,,0.17,,,,,0.9,,,,,,,,,,,,03
P80,,,75,48.8,,rua,,,211.92,211.92,0.0542,,,1.05,,54.2,,,,,,,,,,03
P81,,,75,48.8,,rua,,,44.68,44.68,0.043,,,1.05,,43.0,,,,,,,,,,03
P82,,,75,48.8,,rua,,,0.12,,,,,1.08,,,,,,,,,,,,03
P83,,,75,48.8,,rua,,,54.24,54.24,0.0534,,,1.08,,53.400000000000006,,,,,,,,,,03
P60,,,75,48.8,,rua,,,90.36,90.36,0.0303,,,1.0,,30.3,,,,,,,,,,03
P62A,,,75,48.8,,rua,,,,,,,,0.64,,,,,,,,,,,,03
P61A,,,75,48.8,,rua,,,,,,,,1.16,,,,,,,,,,,,03
P90,,,75,48.8,,rua,,,56.09,56.09,0.0549,,,1.0,,54.9,,,,,,,,,,03
P91,,,75,48.8,,rua,,,,,,,,1.0,,,,,,,,,,,,03
P92,,,75,48.8,,rua,,,59.3,59.3,0.0577,,,1.0,,57.7,,,,,,,,,,03
P93,,,75,48.8,,rua,,,,,,,,1.0,,,,,,,,,,,,03
P94,,,75,48.8,,rua,,,39.12,39.12,0.0383,,,1.0,,38.3,,,,,,,,,,03
P95,,,75,48.8,,rua,,,,,,,,1.0,,,,,,,,,,,,03
P96,,,75,48.8,,rua,,,52.56,52.56,0.0509,,,1.0,,50.9,,,,,,,,,,03
P97,,,75,48.8,,rua,,,,,,,,1.0,,,,,,,,,,,,03
B140,0.0662,9.74,95,48.6,83.4,rua,0.4,18.75,0.13,,,0.0866666666666666,85.0,1.5,Normal,40.65,4.17,43.99,92.4073653102978,9.479427142532392,48.7,0.0,0.0,3.71,0.03,04
B139,0.0654,10.0,95,48.6,81.7,rua,0.6,18.75,0.42,710.2,0.0284,533.984962406015,85.0,1.33,Transbordamento,39.82,4.6,43.5,91.54022988505749,10.57471264367816,48.7,0.0,0.0,4.08,0.03,04
B141,0.0315,9.74,95,48.6,79.1,rua,0.4,18.75,0.13,,,0.0866666666666666,85.0,1.5,Normal,38.57,5.23,42.8,90.11682242990656,12.219626168224302,48.7,0.0,0.0,4.7,0.01,04
B142,0.0315,9.74,95,48.6,79.1,rua,0.4,18.75,0.13,,,0.0866666666666666,85.0,1.5,Normal,38.57,5.23,42.8,90.11682242990656,12.219626168224302,48.7,0.0,0.0,4.7,0.01,04
B144,0.0315,9.74,95,48.6,79.1,rua,0.4,18.75,0.16,26.34,0.027,14.797752808988765,85.0,1.78,Transbordamento,38.57,5.23,42.8,90.11682242990656,12.219626168224302,48.7,0.0,0.0,4.7,0.01,04
B145,0.0315,9.74,95,48.6,79.1,rua,0.4,18.75,0.16,26.34,0.027,14.797752808988765,85.0,1.78,Transbordamento,38.57,5.23,42.8,90.11682242990656,12.219626168224302,48.7,0.0,0.0,4.7,0.01,04
B146,0.0315,9.74,95,48.6,79.1,rua,0.4,18.75,0.22,39.51,0.0404,24.69375,85.0,1.6,Transbordamento,38.57,5.23,42.8,90.11682242990656,12.219626168224302,48.7,0.0,0.0,4.7,0.01,04
B147,0.0315,9.74,95,48.6,79.1,rua,0.4,18.75,0.22,39.51,0.0404,24.69375,85.0,1.6,Transbordamento,38.57,5.23,42.8,90.11682242990656,12.219626168224302,48.7,0.0,0.0,4.7,0.01,04
B148,0.0315,9.74,95,48.6,79.1,rua,0.4,18.75,0.22,39.51,0.0404,24.69375,85.0,1.6,Transbordamento,38.57,5.23,42.8,90.11682242990656,12.219626168224302,48.7,0.0,0.0,4.7,0.01,04
B149,0.0618,9.74,95,48.6,83.0,rua,0.4,15.75,0.55,26.2,0.0271,0.0822222222222222,85.0,1.8,Normal,40.45,4.27,43.86,92.22526219790242,9.735522115823072,48.7,0.0,0.0,3.79,0.03,04
B108,0.0315,1.29,95,48.6,79.1,rua,0.4,18.75,1.35,0.951,0.351,0.0,85.0,1.0,Normal,38.54,5.25,42.71,90.2364785764458,12.29220323109342,48.7,0.0,0.0,4.63,0.01,04
B42,0.0315,1.0,95,48.6,79.1,rua,0.6,18.75,0.48,542.36,0.0496,451.9666666666667,85.0,1.2,Transbordamento,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B40,0.0315,1.0,95,48.6,79.1,rua,0.6,18.75,0.39,449.09,0.0403,365.1138211382114,85.0,1.23,Transbordamento,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B38,0.0315,1.0,95,48.6,79.1,rua,0.6,18.75,0.39,449.09,0.0403,365.1138211382114,85.0,1.23,Transbordamento,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B36,0.0315,1.0,95,48.6,79.1,rua,0.6,18.75,0.39,449.09,0.0403,365.1138211382114,85.0,1.23,Transbordamento,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B34,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.28,0.884,0.284,0.0,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B32,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.28,0.884,0.284,0.0,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B30,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.28,0.884,0.284,0.0,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B9,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.57,230.31,0.0538,0.0,85.0,0.98,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B7,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.13,0.733,0.133,0.0,85.0,1.0,Normal,38.53,5.25,43.15,89.29316338354579,12.16685979142526,48.7,0.0,0.0,4.61,0.01,04
B5,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.13,0.733,0.133,0.0,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B3,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.13,0.733,0.133,0.0,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B1,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.13,0.733,0.133,0.0,85.0,1.0,Normal,38.53,5.25,43.15,89.29316338354579,12.16685979142526,48.7,0.0,0.0,4.61,0.01,04
B23,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.77,279.03,0.0539,0.0,85.0,1.0,Normal,38.53,5.25,43.15,89.29316338354579,12.16685979142526,48.7,0.0,0.0,4.61,0.01,04
B21,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.77,279.03,0.0539,0.0,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B19,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.77,279.03,0.0539,0.0,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B17,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.77,279.03,0.0539,0.0,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B15,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.57,230.31,0.0538,0.0,85.0,0.98,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B13,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.57,230.31,0.0538,0.0,85.0,0.98,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B11,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.57,230.31,0.0538,0.0,85.0,0.98,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B129,0.0315,10.0,95,48.6,79.1,rua,0.4,18.75,0.15,82.29,0.0846,40.14146341463415,85.0,2.05,Transbordamento,38.57,5.23,42.8,90.11682242990656,12.219626168224302,48.7,0.0,0.0,4.7,0.01,04
B127,0.0315,10.0,95,48.6,79.1,rua,0.4,18.75,0.15,82.29,0.0846,40.14146341463415,85.0,2.05,Transbordamento,38.57,5.23,42.8,90.11682242990656,12.219626168224302,48.7,0.0,0.0,4.7,0.01,04
B125,0.0315,10.0,95,48.6,79.1,rua,0.4,18.75,0.15,82.29,0.0846,40.14146341463415,85.0,2.05,Transbordamento,38.57,5.23,42.8,90.11682242990656,12.219626168224302,48.7,0.0,0.0,4.7,0.01,04
B123,0.0315,3.74,95,48.6,79.1,rua,0.4,18.75,0.15,82.29,0.0846,40.14146341463415,85.0,2.05,Transbordamento,38.57,5.25,42.77,90.1800327332242,12.27495908346972,48.7,0.0,0.0,4.67,0.01,04
B121,0.0315,3.74,95,48.6,79.1,rua,0.4,18.75,0.12,39.33,0.0404,39.33,85.0,1.0,Transbordamento,38.57,5.25,42.77,90.1800327332242,12.27495908346972,48.7,0.0,0.0,4.67,0.01,04
B120,0.0315,3.74,95,48.6,79.1,rua,0.4,18.75,0.12,39.33,0.0404,39.33,85.0,1.0,Transbordamento,38.57,5.25,42.77,90.1800327332242,12.27495908346972,48.7,0.0,0.0,4.67,0.01,04
B119,0.0315,3.74,95,48.6,79.1,rua,0.4,18.75,0.12,39.33,0.0404,39.33,85.0,1.0,Transbordamento,38.57,5.25,42.77,90.1800327332242,12.27495908346972,48.7,0.0,0.0,4.67,0.01,04
B113,0.0315,1.29,95,48.6,79.1,rua,0.4,18.75,1.1,65.08,0.0674,0.0,85.0,1.0,Normal,38.54,5.25,42.71,90.2364785764458,12.29220323109342,48.7,0.0,0.0,4.63,0.01,04
B111,0.0315,1.29,95,48.6,79.1,rua,0.4,18.75,1.1,65.08,0.0674,0.0,85.0,1.0,Normal,38.54,5.25,42.71,90.2364785764458,12.29220323109342,48.7,0.0,0.0,4.63,0.01,04
B109,0.0315,1.29,95,48.6,79.1,rua,0.4,18.75,1.18,0.784,0.184,0.0,85.0,1.0,Normal,38.54,5.25,42.71,90.2364785764458,12.29220323109342,48.7,0.0,0.0,4.63,0.01,04
B107,0.0315,1.29,95,48.6,79.1,rua,0.4,18.75,1.18,0.784,0.184,0.0,85.0,1.0,Normal,38.54,5.25,42.71,90.2364785764458,12.29220323109342,48.7,0.0,0.0,4.63,0.01,04
B105,0.0315,1.29,95,48.6,79.1,rua,0.4,18.75,1.18,0.784,0.184,0.0,85.0,1.0,Normal,38.54,5.25,42.71,90.2364785764458,12.29220323109342,48.7,0.0,0.0,4.63,0.01,04
B103,0.0315,1.29,95,48.6,79.1,rua,0.4,18.75,1.18,0.784,0.184,0.0,85.0,1.0,Normal,38.54,5.25,42.71,90.2364785764458,12.29220323109342,48.7,0.0,0.0,4.63,0.01,04
B101,0.0315,1.29,95,48.6,79.1,rua,0.4,18.75,1.11,133.92,0.0405,0.0,85.0,1.0,Normal,38.54,5.25,42.71,90.2364785764458,12.29220323109342,48.7,0.0,0.0,4.63,0.01,04
BB118,0.0618,3.74,95,48.6,83.0,rua,0.4,22.0,1.16,0.76,,0.5588235294117647,85.0,1.36,Normal,40.44,4.27,43.84,92.24452554744524,9.739963503649632,48.7,0.0,0.0,3.78,0.03,04
B99,0.0618,1.29,95,48.6,83.0,rua,0.4,18.75,1.11,133.92,0.0405,0.0,85.0,1.0,Normal,40.38,4.27,43.73,92.33935513377546,9.764463754859364,48.7,0.0,0.0,3.72,0.03,04
B28,0.0618,1.0,95,48.6,83.0,rua,0.4,18.75,1.69,302.34,0.054,0.0,85.0,1.0,Normal,40.36,4.27,43.7,92.35697940503432,9.771167048054918,48.7,0.0,0.0,3.71,0.03,04
B115,0.0315,1.29,95,48.6,79.1,rua,0.4,18.75,1.1,65.08,0.0674,0.0,85.0,1.0,Normal,38.54,5.25,42.71,90.2364785764458,12.29220323109342,48.7,0.0,0.0,4.63,0.01,04
B22,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.6,140.06,0.0676,0.0,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B20,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.6,140.06,0.0676,0.0,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B18,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.6,140.06,0.0676,0.0,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B16,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.4,1.001,0.421,0.0,85.0,0.98,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B14,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.4,1.001,0.421,0.0,85.0,0.98,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B12,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.4,1.001,0.421,0.0,85.0,0.98,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B10,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.4,1.001,0.421,0.0,85.0,0.98,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B8,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.01,0.606,0.006,0.0,85.0,1.0,Normal,38.53,5.25,43.15,89.29316338354579,12.16685979142526,48.7,0.0,0.0,4.61,0.01,04
B6,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.01,0.606,0.006,0.0,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B4,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.01,0.606,0.006,0.0,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B2,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.01,0.606,0.006,0.0,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B29,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.11,0.714,0.114,0.0,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B31,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.11,0.714,0.114,0.0,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B33,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.11,0.714,0.114,0.0,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B35.,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,0.23,38.91,0.0405,31.634146341463413,85.0,1.23,Transbordamento,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B37,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,0.23,38.91,0.0405,31.634146341463413,85.0,1.23,Transbordamento,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B39,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,0.23,38.91,0.0405,31.634146341463413,85.0,1.23,Transbordamento,38.53,5.25,43.15,89.29316338354579,12.16685979142526,48.7,0.0,0.0,4.61,0.01,04
B41,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,0.3,55.15,0.0583,44.83739837398374,85.0,1.23,Transbordamento,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B43,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,0.3,55.15,0.0583,44.83739837398374,85.0,1.23,Transbordamento,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B27,0.0618,1.0,95,48.6,83.0,rua,0.4,18.75,1.11,0.714,0.114,0.0,85.0,1.0,Normal,40.36,4.27,43.7,92.35697940503432,9.771167048054918,48.7,0.0,0.0,3.71,0.03,04
B25,0.0618,1.0,95,48.6,83.0,rua,0.4,18.75,1.69,302.34,0.054,0.0,85.0,1.0,Normal,40.36,4.27,43.7,92.35697940503432,9.771167048054918,48.7,0.0,0.0,3.71,0.03,04
B24,0.0618,1.0,95,48.6,83.0,rua,0.4,18.75,1.6,140.06,0.0676,0.0,85.0,1.0,Normal,40.36,4.27,44.07,91.58157476741547,9.68913092806898,48.7,0.0,0.0,3.71,0.03,04
B67,0.0618,1.0,95,48.6,83.0,rua,0.4,18.75,0.82,32.26,0.027,0.4788571428571428,85.0,0.875,Normal,40.36,4.27,43.7,92.35697940503432,9.771167048054918,48.7,0.0,0.0,3.71,0.03,04
B68,0.0618,1.0,95,48.6,83.0,rua,0.4,18.75,0.64,64.15,0.0673,0.241,85.0,1.0,Normal,40.36,4.27,43.7,92.35697940503432,9.771167048054918,48.7,0.0,0.0,3.71,0.03,04
B98,0.0618,1.29,95,48.6,83.0,rua,0.4,18.75,1.38,197.79,0.0674,0.0,85.0,1.075,Normal,40.38,4.27,43.73,92.33935513377546,9.764463754859364,48.7,0.0,0.0,3.72,0.03,04
B97,0.0618,1.29,95,48.6,83.0,rua,0.4,12.75,1.07,0.675,,0.6279069767441862,85.0,1.075,Normal,40.32,4.27,43.63,92.4134769653908,9.786843914737563,48.7,0.0,0.0,3.67,0.03,04
B46,0.042,1.0,95,48.6,82.0,rua,0.6,18.75,0.48,542.36,0.0496,451.9666666666667,85.0,1.2,Transbordamento,39.93,4.52,43.49,91.81421016325592,10.39319383766383,48.7,0.0,0.0,3.96,0.02,04
B45,0.0721,1.0,95,48.6,82.7,rua,0.4,18.75,0.3,55.15,0.0583,44.83739837398374,85.0,1.23,Transbordamento,40.2,4.35,43.58,92.2441486920606,9.981642955484167,48.7,0.0,0.0,3.75,0.03,04
B47,0.0738,1.0,95,48.6,82.1,rua,0.6,18.75,0.35,550.52,0.0589,440.416,85.0,1.25,Transbordamento,39.91,4.5,43.39,91.97971882922332,10.371053238073287,48.7,0.0,0.0,3.87,0.03,04
B44,0.042,1.0,95,48.6,79.1,rua,0.6,18.75,0.48,542.36,0.0496,451.9666666666667,85.0,1.2,Transbordamento,38.52,5.25,42.64,90.3377110694184,12.312382739212008,48.7,0.0,0.0,4.58,0.02,04
B122,0.0618,3.74,95,48.6,83.0,rua,0.4,23.0,1.27,471.34,0.0271,0.6389705882352941,85.0,1.36,Normal,40.44,4.27,43.85,92.22348916761686,9.737742303306726,48.7,0.0,0.0,3.78,0.03,04
B124,0.0315,3.74,95,48.6,79.1,rua,0.4,18.75,0.3,549.57,0.0404,549.57,85.0,1.0,Transbordamento,38.57,5.25,42.77,90.1800327332242,12.27495908346972,48.7,0.0,0.0,4.67,0.01,04
B126,0.0315,3.74,95,48.6,79.1,rua,0.4,18.75,0.3,549.57,0.0404,549.57,85.0,1.0,Transbordamento,38.57,5.25,42.77,90.1800327332242,12.27495908346972,48.7,0.0,0.0,4.67,0.01,04
B128,0.0315,3.74,95,48.6,79.1,rua,0.4,18.75,0.3,549.57,0.0404,549.57,85.0,1.0,Transbordamento,38.57,5.25,42.77,90.1800327332242,12.27495908346972,48.7,0.0,0.0,4.67,0.01,04
B130,0.0315,3.74,95,48.6,79.1,rua,0.6,18.75,0.29,683.3,0.0539,333.3170731707317,85.0,2.05,Transbordamento,38.57,5.25,42.77,90.1800327332242,12.27495908346972,48.7,0.0,0.0,4.67,0.01,04
B132,0.0315,10.0,95,48.6,79.1,rua,0.6,18.75,0.29,683.3,0.0539,333.3170731707317,85.0,2.05,Transbordamento,38.57,5.23,42.8,90.11682242990656,12.219626168224302,48.7,0.0,0.0,4.7,0.01,04
B135,0.0315,10.0,95,48.6,79.1,rua,0.6,18.75,0.29,683.3,0.0539,333.3170731707317,85.0,2.05,Transbordamento,38.57,5.23,42.8,90.11682242990656,12.219626168224302,48.7,0.0,0.0,4.7,0.01,04
B137,0.0315,10.0,95,48.6,79.1,rua,0.6,18.75,0.29,683.3,0.0539,333.3170731707317,85.0,2.05,Transbordamento,38.57,5.23,42.8,90.11682242990656,12.219626168224302,48.7,0.0,0.0,4.7,0.01,04
BBB118,0.0618,1.29,95,48.6,83.0,rua,0.4,18.75,1.27,0.869,0.269,0.0,85.0,1.0,Normal,40.38,4.27,43.73,92.33935513377546,9.764463754859364,48.7,0.0,0.0,3.72,0.03,04
B48,0.0618,1.0,95,48.6,83.0,rua,0.4,18.75,0.17,51.23,0.0539,31.048484848484847,85.0,1.65,Transbordamento,40.36,4.27,43.7,92.35697940503432,9.771167048054918,48.7,0.0,0.0,3.71,0.03,04
BB117,0.0618,1.29,95,48.6,83.0,rua,0.4,18.75,1.1,65.08,0.0674,0.0,85.0,1.0,Normal,40.38,4.27,43.73,92.33935513377546,9.764463754859364,48.7,0.0,0.0,3.72,0.03,04
B83,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,0.73,0.326,,0.326,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B81,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,0.73,0.326,,0.326,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B79,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,0.73,0.326,,0.326,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B77,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,0.73,0.326,,0.326,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B75,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,0.73,0.326,,0.326,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B73,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.0,232.38,0.0403,0.0,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B71,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.0,232.38,0.0403,0.0,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B69,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,1.0,232.38,0.0403,0.0,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
B70,0.0315,1.0,95,48.6,79.1,rua,0.4,18.75,0.64,64.15,0.0673,0.241,85.0,1.0,Normal,38.53,5.25,42.69,90.2553291168892,12.297962052002813,48.7,0.0,0.0,4.61,0.01,04
